origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
AGS|9|high|38|179.95|177.74|weather|late_aircraft|carrier
AGS|9|low|303|-4.68|-7.4|weather|late_aircraft|carrier
AGS|9|medium|29|33.21|34.0|weather|late_aircraft|carrier
AGS|10|high|44|169.02|169.02|weather|late_aircraft|carrier
AGS|10|low|263|-3.76|-8.66|weather|late_aircraft|carrier
AGS|10|medium|32|28.94|23.97|weather|late_aircraft|carrier
AGS|11|high|14|134.36|130.64|weather|carrier|nas
AGS|11|low|281|-2.85|-7.08|weather|carrier|nas
AGS|11|medium|27|24.41|21.33|weather|carrier|nas
AGS|12|high|38|190.87|177.26|weather|carrier|late_aircraft
AGS|12|low|215|-1.42|-7.2|weather|carrier|late_aircraft
AGS|12|medium|39|30.92|23.69|weather|carrier|late_aircraft
AKN|5|low|20|-16.3|-14.35|nas|late_aircraft|none
AKN|5|medium|2|25.0|13.0|nas|late_aircraft|none
AKN|6|low|34|-11.91|-8.59|nas|late_aircraft|security
AKN|6|medium|2|23.0|24.5|nas|late_aircraft|security
AKN|7|high|2|80.0|81.0|late_aircraft|security|nas
AKN|7|low|38|-6.18|-0.29|late_aircraft|security|nas
AKN|7|medium|6|33.33|41.5|late_aircraft|security|nas
AKN|8|low|31|-11.74|-9.48|late_aircraft|carrier|nas
AKN|8|medium|6|18.33|20.33|late_aircraft|carrier|nas
AKN|9|low|24|-15.67|-12.21|late_aircraft|security|carrier
AKN|9|medium|6|31.83|30.0|late_aircraft|security|carrier
ALB|1|high|61|139.36|143.87|late_aircraft|weather|carrier
ALB|1|low|667|-3.58|-9.5|late_aircraft|weather|carrier
ALB|1|medium|111|28.23|27.99|late_aircraft|weather|carrier
ALB|2|high|35|143.74|134.97|weather|late_aircraft|carrier
ALB|2|low|764|-3.65|-16.75|weather|late_aircraft|carrier
ALB|2|medium|80|29.84|18.65|weather|late_aircraft|carrier
ALB|3|high|70|179.76|175.66|weather|late_aircraft|nas
ALB|3|low|811|-2.98|-11.69|weather|late_aircraft|nas
ALB|3|medium|131|30.56|24.49|weather|late_aircraft|nas
ALB|4|high|58|246.76|242.57|weather|carrier|late_aircraft
ALB|4|low|827|-3.81|-11.05|weather|carrier|late_aircraft
ALB|4|medium|112|29.99|23.83|weather|carrier|late_aircraft
ALB|5|high|72|135.88|131.26|weather|late_aircraft|nas
ALB|5|low|798|-3.63|-9.97|weather|late_aircraft|nas
ALB|5|medium|137|30.73|22.43|weather|late_aircraft|nas
ALB|6|high|84|186.38|170.06|carrier|weather|late_aircraft
ALB|6|low|802|-3.56|-9.81|carrier|weather|late_aircraft
ALB|6|medium|135|31.12|22.91|carrier|weather|late_aircraft
ALB|7|high|141|159.25|162.76|late_aircraft|weather|carrier
ALB|7|low|716|-2.54|-6.84|late_aircraft|weather|carrier
ALB|7|medium|161|32.97|30.1|late_aircraft|weather|carrier
ALB|8|high|102|169.4|170.39|weather|carrier|late_aircraft
ALB|8|low|808|-2.84|-7.65|weather|carrier|late_aircraft
ALB|8|medium|152|30.28|29.51|weather|carrier|late_aircraft
ALB|9|high|32|187.31|180.56|carrier|late_aircraft|weather
ALB|9|low|915|-4.96|-10.48|carrier|late_aircraft|weather
ALB|9|medium|95|29.71|24.32|carrier|late_aircraft|weather
ALB|10|high|29|177.41|168.86|carrier|weather|late_aircraft
ALB|10|low|927|-4.1|-12.62|carrier|weather|late_aircraft
ALB|10|medium|118|27.42|16.56|carrier|weather|late_aircraft
ALB|11|high|32|165.88|153.88|carrier|late_aircraft|nas
ALB|11|low|847|-4.4|-15.34|carrier|late_aircraft|nas
ALB|11|medium|69|28.45|17.78|carrier|late_aircraft|nas
ALB|12|high|99|203.48|197.53|weather|late_aircraft|carrier
ALB|12|low|736|-2.87|-8.09|weather|late_aircraft|carrier
ALB|12|medium|142|32.01|25.42|weather|late_aircraft|carrier
ALW|1|high|4|172.25|187.25|weather|late_aircraft|carrier
ALW|1|low|42|-5.07|6.52|weather|late_aircraft|carrier
ALW|1|medium|3|39.0|47.0|weather|late_aircraft|carrier
ALW|2|high|2|96.0|95.0|late_aircraft|nas|none
ALW|2|low|52|-6.77|-0.15|late_aircraft|nas|none
ALW|2|medium|1|49.0|75.0|late_aircraft|nas|none
ALW|3|high|1|63.0|80.0|weather|late_aircraft|nas
ALW|3|low|60|-7.17|-4.13|weather|late_aircraft|nas
ALW|3|medium|1|44.0|44.0|weather|late_aircraft|nas
ALW|4|high|1|78.0|74.0|late_aircraft|carrier|none
ALW|4|low|59|-6.41|-4.75|late_aircraft|carrier|none
ALW|5|low|57|-5.23|-6.0|late_aircraft|carrier|nas
ALW|5|medium|3|20.67|20.67|late_aircraft|carrier|nas
ALW|6|high|4|92.0|95.5|carrier|late_aircraft|nas
ALW|6|low|52|-3.56|-3.94|carrier|late_aircraft|nas
ALW|6|medium|3|37.33|33.33|carrier|late_aircraft|nas
ALW|7|low|50|-3.84|-5.88|carrier|late_aircraft|nas
ALW|7|medium|10|24.9|25.2|carrier|late_aircraft|nas
ALW|8|high|2|94.0|102.5|late_aircraft|carrier|nas
ALW|8|low|53|-6.13|-5.77|late_aircraft|carrier|nas
ALW|8|medium|6|28.17|31.83|late_aircraft|carrier|nas
ALW|9|high|2|91.0|90.5|carrier|late_aircraft|nas
ALW|9|low|52|-5.92|-1.92|carrier|late_aircraft|nas
ALW|9|medium|6|37.17|44.0|carrier|late_aircraft|nas
AMA|1|high|30|173.9|168.53|late_aircraft|carrier|weather
AMA|1|low|308|-4.44|-6.51|late_aircraft|carrier|weather
AMA|1|medium|40|31.1|30.95|late_aircraft|carrier|weather
AMA|2|high|9|104.44|91.0|weather|late_aircraft|carrier
AMA|2|low|354|-5.75|-10.14|weather|late_aircraft|carrier
AMA|2|medium|29|32.83|31.48|weather|late_aircraft|carrier
AMA|3|high|24|139.46|139.29|carrier|late_aircraft|weather
AMA|3|low|362|-5.31|-9.05|carrier|late_aircraft|weather
AMA|3|medium|33|33.12|32.15|carrier|late_aircraft|weather
AMA|4|high|26|147.38|155.54|weather|late_aircraft|nas
AMA|4|low|302|-4.25|-8.43|weather|late_aircraft|nas
AMA|4|medium|29|33.1|30.28|weather|late_aircraft|nas
AMA|5|high|51|156.24|151.86|weather|late_aircraft|carrier
AMA|5|low|296|-3.79|-7.56|weather|late_aircraft|carrier
AMA|5|medium|58|34.5|31.84|weather|late_aircraft|carrier
AMA|6|high|39|179.9|177.28|weather|late_aircraft|carrier
AMA|6|low|341|-3.98|-9.09|weather|late_aircraft|carrier
AMA|6|medium|60|30.65|27.45|weather|late_aircraft|carrier
AMA|7|high|30|140.8|137.27|carrier|late_aircraft|weather
AMA|7|low|360|-3.7|-8.13|carrier|late_aircraft|weather
AMA|7|medium|71|33.72|29.18|carrier|late_aircraft|weather
AMA|8|high|26|150.12|145.69|carrier|weather|security
AMA|8|low|379|-5.2|-9.27|carrier|weather|security
AMA|8|medium|50|34.28|32.46|carrier|weather|security
AMA|9|high|21|125.33|126.38|carrier|weather|late_aircraft
AMA|9|low|373|-4.77|-5.68|carrier|weather|late_aircraft
AMA|9|medium|29|32.45|33.83|carrier|weather|late_aircraft
AMA|10|high|13|140.0|129.85|late_aircraft|carrier|nas
AMA|10|low|405|-4.72|-8.88|late_aircraft|carrier|nas
AMA|10|medium|42|33.93|28.1|late_aircraft|carrier|nas
AMA|11|high|20|153.35|149.65|carrier|late_aircraft|weather
AMA|11|low|342|-3.97|-8.61|carrier|late_aircraft|weather
AMA|11|medium|35|31.54|26.89|carrier|late_aircraft|weather
AMA|12|high|30|160.9|161.47|weather|late_aircraft|carrier
AMA|12|low|354|-4.02|-10.22|weather|late_aircraft|carrier
AMA|12|medium|33|34.27|25.15|weather|late_aircraft|carrier
ANC|1|high|102|134.32|132.35|weather|late_aircraft|carrier
ANC|1|low|759|-3.81|-8.6|weather|late_aircraft|carrier
ANC|1|medium|166|32.55|25.3|weather|late_aircraft|carrier
ANC|2|high|41|211.41|207.12|carrier|late_aircraft|weather
ANC|2|low|925|-5.72|-8.12|carrier|late_aircraft|weather
ANC|2|medium|96|29.7|24.05|carrier|late_aircraft|weather
ANC|3|high|78|140.96|133.55|weather|carrier|late_aircraft
ANC|3|low|1061|-5.25|-9.55|weather|carrier|late_aircraft
ANC|3|medium|152|30.83|24.5|weather|carrier|late_aircraft
ANC|4|high|63|114.65|105.98|weather|carrier|late_aircraft
ANC|4|low|1092|-6.52|-11.93|weather|carrier|late_aircraft
ANC|4|medium|148|32.71|25.11|weather|carrier|late_aircraft
ANC|5|high|54|144.11|133.57|carrier|late_aircraft|weather
ANC|5|low|1466|-5.74|-11.57|carrier|late_aircraft|weather
ANC|5|medium|189|32.68|22.68|carrier|late_aircraft|weather
ANC|6|high|72|152.69|143.44|late_aircraft|carrier|weather
ANC|6|low|1789|-5.17|-7.65|late_aircraft|carrier|weather
ANC|6|medium|239|29.98|25.82|late_aircraft|carrier|weather
ANC|7|high|110|161.44|154.11|carrier|late_aircraft|weather
ANC|7|low|1759|-3.2|-6.36|carrier|late_aircraft|weather
ANC|7|medium|379|30.95|26.26|carrier|late_aircraft|weather
ANC|8|high|87|184.6|171.84|carrier|late_aircraft|weather
ANC|8|low|1787|-3.41|-8.29|carrier|late_aircraft|weather
ANC|8|medium|334|29.18|22.77|carrier|late_aircraft|weather
ANC|9|high|45|149.91|139.56|carrier|weather|late_aircraft
ANC|9|low|1455|-4.69|-9.31|carrier|weather|late_aircraft
ANC|9|medium|159|28.19|20.49|carrier|weather|late_aircraft
ANC|10|high|57|157.98|154.86|weather|carrier|late_aircraft
ANC|10|low|1151|-5.5|-9.4|weather|carrier|late_aircraft
ANC|10|medium|106|27.79|28.54|weather|carrier|late_aircraft
ANC|11|high|26|97.35|89.85|weather|carrier|late_aircraft
ANC|11|low|1024|-5.48|-9.66|weather|carrier|late_aircraft
ANC|11|medium|101|31.77|24.58|weather|carrier|late_aircraft
ANC|12|high|43|167.12|156.12|late_aircraft|carrier|weather
ANC|12|low|986|-4.26|-9.34|late_aircraft|carrier|weather
ANC|12|medium|127|28.39|22.78|late_aircraft|carrier|weather
APN|1|high|8|178.25|165.38|carrier|nas|weather
APN|1|low|27|-7.81|-12.33|carrier|nas|weather
APN|1|medium|3|45.0|37.0|carrier|nas|weather
APN|2|high|7|113.57|104.29|carrier|weather|nas
APN|2|low|42|-10.4|-22.71|carrier|weather|nas
APN|2|medium|1|40.0|56.0|carrier|weather|nas
APN|3|high|3|345.33|328.0|weather|carrier|security
APN|3|low|50|-8.28|-17.06|weather|carrier|security
APN|3|medium|1|19.0|1.0|weather|carrier|security
APN|4|high|5|210.0|205.2|weather|carrier|nas
APN|4|low|44|-8.73|-15.39|weather|carrier|nas
APN|4|medium|1|38.0|42.0|weather|carrier|nas
APN|5|high|5|154.4|153.8|weather|carrier|nas
APN|5|low|43|-8.35|-12.4|weather|carrier|nas
APN|5|medium|5|30.8|25.8|weather|carrier|nas
APN|6|high|9|245.89|238.89|weather|carrier|nas
APN|6|low|39|-7.28|-10.36|weather|carrier|nas
APN|6|medium|2|42.5|34.5|weather|carrier|nas
APN|7|high|6|145.67|140.0|carrier|weather|security
APN|7|low|40|-5.15|-9.88|carrier|weather|security
APN|7|medium|4|47.0|40.5|carrier|weather|security
APN|8|high|9|139.11|135.22|carrier|weather|nas
APN|8|low|43|-8.05|-14.28|carrier|weather|nas
APN|8|medium|2|48.0|34.5|carrier|weather|nas
APN|9|high|4|143.25|138.25|carrier|weather|nas
APN|9|low|45|-8.87|-14.98|carrier|weather|nas
APN|9|medium|4|38.25|33.5|carrier|weather|nas
APN|10|high|4|149.0|144.75|carrier|nas|none
APN|10|low|47|-9.68|-16.68|carrier|nas|none
APN|10|medium|1|16.0|5.0|carrier|nas|none
APN|11|high|3|143.33|131.0|carrier|nas|none
APN|11|low|47|-7.49|-14.32|carrier|nas|none
APN|11|medium|3|27.0|35.67|carrier|nas|none
APN|12|high|8|179.75|178.25|carrier|weather|nas
APN|12|low|34|-6.62|-10.0|carrier|weather|nas
APN|12|medium|10|37.8|32.1|carrier|weather|nas
ASE|1|high|129|180.81|173.84|carrier|weather|late_aircraft
ASE|1|low|550|-3.68|-11.92|carrier|weather|late_aircraft
ASE|1|medium|184|32.97|25.74|carrier|weather|late_aircraft
ASE|2|high|167|158.51|149.86|weather|carrier|late_aircraft
ASE|2|low|484|-4.28|-12.36|weather|carrier|late_aircraft
ASE|2|medium|175|31.81|24.66|weather|carrier|late_aircraft
ASE|3|high|186|154.83|149.13|weather|late_aircraft|carrier
ASE|3|low|542|-4.68|-11.52|weather|late_aircraft|carrier
ASE|3|medium|197|34.29|26.15|weather|late_aircraft|carrier
ASE|4|high|41|205.68|194.07|weather|security|carrier
ASE|4|low|350|-4.91|-9.07|weather|security|carrier
ASE|4|medium|63|35.29|28.7|weather|security|carrier
ASE|5|high|36|154.14|149.11|late_aircraft|weather|carrier
ASE|5|low|132|-6.98|-11.52|late_aircraft|weather|carrier
ASE|5|medium|29|31.48|23.76|late_aircraft|weather|carrier
ASE|6|high|73|156.73|151.81|late_aircraft|weather|carrier
ASE|6|low|489|-6.09|-9.48|late_aircraft|weather|carrier
ASE|6|medium|81|33.65|29.75|late_aircraft|weather|carrier
ASE|7|high|64|187.73|186.41|weather|late_aircraft|carrier
ASE|7|low|547|-5.74|-9.38|weather|late_aircraft|carrier
ASE|7|medium|89|32.75|30.19|weather|late_aircraft|carrier
ASE|8|high|81|145.25|138.99|late_aircraft|weather|carrier
ASE|8|low|464|-5.29|-7.66|late_aircraft|weather|carrier
ASE|8|medium|102|33.49|30.34|late_aircraft|weather|carrier
ASE|9|high|76|145.63|140.95|late_aircraft|weather|carrier
ASE|9|low|408|-6.48|-12.17|late_aircraft|weather|carrier
ASE|9|medium|61|34.77|29.34|late_aircraft|weather|carrier
ASE|10|high|33|149.27|143.64|weather|carrier|late_aircraft
ASE|10|low|417|-7.25|-13.01|weather|carrier|late_aircraft
ASE|10|medium|42|33.57|26.12|weather|carrier|late_aircraft
ASE|11|high|45|146.96|144.64|late_aircraft|weather|carrier
ASE|11|low|281|-7.54|-13.2|late_aircraft|weather|carrier
ASE|11|medium|39|34.33|36.21|late_aircraft|weather|carrier
ASE|12|high|149|201.6|198.44|weather|carrier|late_aircraft
ASE|12|low|427|-5.41|-15.18|weather|carrier|late_aircraft
ASE|12|medium|117|35.37|29.18|weather|carrier|late_aircraft
ATL|1|high|1687|144.67|137.66|weather|late_aircraft|carrier
ATL|1|low|20463|-1.78|-6.98|weather|late_aircraft|carrier
ATL|1|medium|3738|31.41|26.37|weather|late_aircraft|carrier
ATL|2|high|663|131.99|122.77|weather|carrier|late_aircraft
ATL|2|low|21640|-2.56|-6.97|weather|carrier|late_aircraft
ATL|2|medium|2307|29.51|24.58|weather|carrier|late_aircraft
ATL|3|high|1411|125.86|121.99|weather|late_aircraft|carrier
ATL|3|low|22810|-1.75|-6.51|weather|late_aircraft|carrier
ATL|3|medium|3961|30.99|26.23|weather|late_aircraft|carrier
ATL|4|high|1380|131.83|128.93|weather|late_aircraft|carrier
ATL|4|low|23128|-1.78|-4.86|weather|late_aircraft|carrier
ATL|4|medium|3651|30.8|27.12|weather|late_aircraft|carrier
ATL|5|high|2615|131.96|131.69|weather|late_aircraft|carrier
ATL|5|low|21968|-1.05|-3.04|weather|late_aircraft|carrier
ATL|5|medium|4909|31.52|31.08|weather|late_aircraft|carrier
ATL|6|high|1747|133.59|127.56|weather|late_aircraft|carrier
ATL|6|low|22873|-1.64|-6.72|weather|late_aircraft|carrier
ATL|6|medium|4428|30.71|25.73|weather|late_aircraft|carrier
ATL|7|high|4660|152.5|150.57|carrier|late_aircraft|weather
ATL|7|low|17996|-1.21|-4.44|carrier|late_aircraft|weather
ATL|7|medium|5561|33.13|32.44|carrier|late_aircraft|weather
ATL|8|high|1979|135.61|131.07|weather|late_aircraft|carrier
ATL|8|low|23016|-2.46|-7.43|weather|late_aircraft|carrier
ATL|8|medium|4006|31.69|27.23|weather|late_aircraft|carrier
ATL|9|high|1228|139.75|133.95|weather|late_aircraft|carrier
ATL|9|low|23476|-2.84|-7.46|weather|late_aircraft|carrier
ATL|9|medium|3137|31.22|27.02|weather|late_aircraft|carrier
ATL|10|high|742|129.98|120.97|weather|carrier|late_aircraft
ATL|10|low|25868|-2.95|-8.48|weather|carrier|late_aircraft
ATL|10|medium|2747|29.51|22.81|weather|carrier|late_aircraft
ATL|11|high|847|124.95|120.32|weather|late_aircraft|carrier
ATL|11|low|24043|-3.0|-7.35|weather|late_aircraft|carrier
ATL|11|medium|2890|30.02|25.28|weather|late_aircraft|carrier
ATL|12|high|1820|132.87|126.16|weather|late_aircraft|carrier
ATL|12|low|22237|-1.52|-6.31|weather|late_aircraft|carrier
ATL|12|medium|4742|31.1|26.28|weather|late_aircraft|carrier
ATW|1|high|61|201.11|192.0|carrier|weather|late_aircraft
ATW|1|low|329|-3.18|-9.01|carrier|weather|late_aircraft
ATW|1|medium|44|32.59|27.36|carrier|weather|late_aircraft
ATW|2|high|38|264.55|251.55|weather|carrier|late_aircraft
ATW|2|low|368|-6.26|-15.23|weather|carrier|late_aircraft
ATW|2|medium|26|34.5|26.92|weather|carrier|late_aircraft
ATW|3|high|33|216.61|209.33|carrier|late_aircraft|nas
ATW|3|low|447|-5.57|-13.97|carrier|late_aircraft|nas
ATW|3|medium|47|29.7|26.34|carrier|late_aircraft|nas
ATW|4|high|36|339.33|344.94|weather|carrier|late_aircraft
ATW|4|low|439|-6.55|-12.14|weather|carrier|late_aircraft
ATW|4|medium|34|33.44|23.82|weather|carrier|late_aircraft
ATW|5|high|50|177.12|173.92|weather|carrier|late_aircraft
ATW|5|low|429|-5.45|-10.89|weather|carrier|late_aircraft
ATW|5|medium|47|34.11|32.19|weather|carrier|late_aircraft
ATW|6|high|64|173.81|173.19|late_aircraft|carrier|weather
ATW|6|low|397|-5.52|-8.03|late_aircraft|carrier|weather
ATW|6|medium|53|32.02|32.6|late_aircraft|carrier|weather
ATW|7|high|43|128.23|132.91|carrier|late_aircraft|weather
ATW|7|low|420|-4.99|-6.84|carrier|late_aircraft|weather
ATW|7|medium|56|32.88|33.02|carrier|late_aircraft|weather
ATW|8|high|52|157.46|154.27|carrier|weather|late_aircraft
ATW|8|low|411|-5.41|-8.22|carrier|weather|late_aircraft
ATW|8|medium|38|34.42|29.42|carrier|weather|late_aircraft
ATW|9|high|35|121.2|116.34|carrier|late_aircraft|weather
ATW|9|low|428|-6.32|-12.09|carrier|late_aircraft|weather
ATW|9|medium|47|35.51|30.51|carrier|late_aircraft|weather
ATW|10|high|33|145.45|134.36|late_aircraft|carrier|weather
ATW|10|low|495|-5.89|-12.73|late_aircraft|carrier|weather
ATW|10|medium|29|32.97|23.79|late_aircraft|carrier|weather
ATW|11|high|44|167.59|162.43|weather|carrier|late_aircraft
ATW|11|low|459|-5.32|-10.78|weather|carrier|late_aircraft
ATW|11|medium|46|33.22|27.28|weather|carrier|late_aircraft
ATW|12|high|77|185.87|182.19|weather|carrier|late_aircraft
ATW|12|low|422|-3.76|-6.97|weather|carrier|late_aircraft
ATW|12|medium|64|32.53|31.59|weather|carrier|late_aircraft
AUS|1|high|526|150.02|148.27|late_aircraft|weather|carrier
AUS|1|low|4822|-2.27|-7.1|late_aircraft|weather|carrier
AUS|1|medium|1106|30.6|25.91|late_aircraft|weather|carrier
AUS|2|high|216|132.0|127.5|weather|late_aircraft|carrier
AUS|2|low|5006|-3.23|-6.87|weather|late_aircraft|carrier
AUS|2|medium|607|29.4|24.81|weather|late_aircraft|carrier
AUS|3|high|531|137.22|133.27|weather|late_aircraft|carrier
AUS|3|low|5413|-2.2|-7.65|weather|late_aircraft|carrier
AUS|3|medium|1149|31.07|25.39|weather|late_aircraft|carrier
AUS|4|high|501|152.08|147.74|weather|late_aircraft|carrier
AUS|4|low|5562|-1.85|-7.83|weather|late_aircraft|carrier
AUS|4|medium|1189|30.54|25.3|weather|late_aircraft|carrier
AUS|5|high|1057|162.88|160.35|weather|late_aircraft|carrier
AUS|5|low|5030|-0.46|-4.87|weather|late_aircraft|carrier
AUS|5|medium|1628|32.19|29.23|weather|late_aircraft|carrier
AUS|6|high|691|153.23|145.22|weather|late_aircraft|carrier
AUS|6|low|5325|-0.96|-6.26|weather|late_aircraft|carrier
AUS|6|medium|1458|31.51|25.31|weather|late_aircraft|carrier
AUS|7|high|940|148.08|142.69|late_aircraft|weather|carrier
AUS|7|low|5028|-1.24|-7.15|late_aircraft|weather|carrier
AUS|7|medium|1613|31.85|26.27|late_aircraft|weather|carrier
AUS|8|high|491|167.1|153.93|weather|late_aircraft|carrier
AUS|8|low|5668|-3.25|-10.38|weather|late_aircraft|carrier
AUS|8|medium|905|31.38|25.06|weather|late_aircraft|carrier
AUS|9|high|223|167.31|159.24|weather|carrier|late_aircraft
AUS|9|low|5857|-3.3|-8.54|weather|carrier|late_aircraft
AUS|9|medium|692|29.74|24.1|weather|carrier|late_aircraft
AUS|10|high|262|156.59|150.96|weather|late_aircraft|carrier
AUS|10|low|6307|-2.88|-8.56|weather|late_aircraft|carrier
AUS|10|medium|758|29.92|23.9|weather|late_aircraft|carrier
AUS|11|high|307|146.53|139.14|weather|security|late_aircraft
AUS|11|low|5772|-2.67|-8.68|weather|security|late_aircraft
AUS|11|medium|735|29.97|23.63|weather|security|late_aircraft
AUS|12|high|516|145.81|141.06|weather|late_aircraft|carrier
AUS|12|low|5371|-2.08|-8.86|weather|late_aircraft|carrier
AUS|12|medium|1002|31.16|24.17|weather|late_aircraft|carrier
AVL|1|high|63|154.03|148.29|carrier|late_aircraft|weather
AVL|1|low|661|-4.77|-10.39|carrier|late_aircraft|weather
AVL|1|medium|112|30.64|28.46|carrier|late_aircraft|weather
AVL|2|high|25|267.72|265.0|weather|carrier|late_aircraft
AVL|2|low|678|-5.59|-10.56|weather|carrier|late_aircraft
AVL|2|medium|45|29.8|25.13|weather|carrier|late_aircraft
AVL|3|high|51|172.96|171.98|carrier|weather|late_aircraft
AVL|3|low|716|-4.3|-9.51|carrier|weather|late_aircraft
AVL|3|medium|90|32.16|25.66|carrier|weather|late_aircraft
AVL|4|high|59|158.14|155.42|weather|late_aircraft|carrier
AVL|4|low|811|-4.8|-8.16|weather|late_aircraft|carrier
AVL|4|medium|126|31.84|25.99|weather|late_aircraft|carrier
AVL|5|high|117|178.71|181.35|weather|late_aircraft|carrier
AVL|5|low|816|-3.21|-6.57|weather|late_aircraft|carrier
AVL|5|medium|180|31.13|28.16|weather|late_aircraft|carrier
AVL|6|high|137|155.89|151.31|late_aircraft|weather|carrier
AVL|6|low|799|-1.91|-6.95|late_aircraft|weather|carrier
AVL|6|medium|232|30.52|26.14|late_aircraft|weather|carrier
AVL|7|high|195|167.12|165.54|weather|late_aircraft|carrier
AVL|7|low|759|-2.17|-5.91|weather|late_aircraft|carrier
AVL|7|medium|242|32.64|30.05|weather|late_aircraft|carrier
AVL|8|high|130|156.16|155.32|late_aircraft|weather|carrier
AVL|8|low|813|-3.99|-8.15|late_aircraft|weather|carrier
AVL|8|medium|213|32.01|30.59|late_aircraft|weather|carrier
AVL|9|high|70|166.09|159.84|late_aircraft|weather|carrier
AVL|9|low|794|-3.2|-8.23|late_aircraft|weather|carrier
AVL|9|medium|146|28.55|22.6|late_aircraft|weather|carrier
AVL|10|high|62|168.94|158.77|weather|carrier|late_aircraft
AVL|10|low|855|-7.98|-12.91|weather|carrier|late_aircraft
AVL|10|medium|88|31.89|25.91|weather|carrier|late_aircraft
AVL|11|high|43|193.84|181.21|weather|late_aircraft|carrier
AVL|11|low|734|-5.49|-10.51|weather|late_aircraft|carrier
AVL|11|medium|75|32.15|26.97|weather|late_aircraft|carrier
AVL|12|high|72|153.15|142.89|weather|late_aircraft|carrier
AVL|12|low|567|-3.38|-10.18|weather|late_aircraft|carrier
AVL|12|medium|115|32.05|23.77|weather|late_aircraft|carrier
AVP|1|high|21|286.9|277.57|weather|carrier|late_aircraft
AVP|1|low|97|-4.3|-14.78|weather|carrier|late_aircraft
AVP|1|medium|7|37.29|35.86|weather|carrier|late_aircraft
AVP|2|high|9|220.56|201.78|carrier|late_aircraft|nas
AVP|2|low|104|-4.17|-17.78|carrier|late_aircraft|nas
AVP|2|medium|8|28.38|7.62|carrier|late_aircraft|nas
AVP|3|high|7|204.86|187.14|carrier|late_aircraft|nas
AVP|3|low|99|-5.33|-12.38|carrier|late_aircraft|nas
AVP|3|medium|11|28.36|20.18|carrier|late_aircraft|nas
AVP|4|high|11|158.18|149.18|late_aircraft|carrier|nas
AVP|4|low|69|-4.25|-14.25|late_aircraft|carrier|nas
AVP|4|medium|12|39.08|41.92|late_aircraft|carrier|nas
AVP|5|high|26|174.69|181.08|late_aircraft|carrier|weather
AVP|5|low|89|-2.11|-6.91|late_aircraft|carrier|weather
AVP|5|medium|27|31.7|25.41|late_aircraft|carrier|weather
AVP|6|high|12|111.0|109.42|weather|late_aircraft|nas
AVP|6|low|110|-4.36|-11.94|weather|late_aircraft|nas
AVP|6|medium|21|33.05|22.24|weather|late_aircraft|nas
AVP|7|high|20|140.4|127.65|carrier|late_aircraft|weather
AVP|7|low|104|-2.99|-8.53|carrier|late_aircraft|weather
AVP|7|medium|18|27.39|27.72|carrier|late_aircraft|weather
AVP|8|high|17|173.06|172.18|carrier|weather|late_aircraft
AVP|8|low|102|-4.39|-4.89|carrier|weather|late_aircraft
AVP|8|medium|23|33.78|48.09|carrier|weather|late_aircraft
AVP|9|high|12|262.17|256.67|security|carrier|late_aircraft
AVP|9|low|106|-5.5|-12.26|security|carrier|late_aircraft
AVP|9|medium|6|27.83|40.0|security|carrier|late_aircraft
